Date,LDP,CDP,NIK,KMT,JCP,DPP,REI,DIY,SDP,NHK
2024-06-23,44.09317803660565,19.4675540765391,11.980033277870215,3.3277870216306153,5.657237936772046,4.492512479201331,8.485856905158068,1.6638935108153077,0.33277870216306155,0.49916805324459224
2024-06-23,54.347826086956516,13.043478260869565,13.043478260869565,6.521739130434782,4.3478260869565215,4.3478260869565215,4.3478260869565215,,,
2024-06-16,42.36641221374045,9.16030534351145,17.557251908396942,7.251908396946563,4.198473282442748,4.198473282442748,9.541984732824426,3.435114503816793,1.1450381679389312,1.1450381679389312
2024-06-16,37.16666666666666,26.99999999999999,10.333333333333332,5.666666666666665,9.999999999999998,2.999999999999999,3.4999999999999996,1.4999999999999996,1.6666666666666663,0.16666666666666663
2024-06-16,53.91120507399578,17.124735729386895,9.302325581395351,5.496828752642707,4.439746300211418,3.1712473572938693,4.862579281183933,0.6342494714587739,1.0570824524312898,
2024-06-16,47.3035439137134,19.41448382126348,12.018489984591678,6.471494607087827,6.009244992295839,3.389830508474576,4.468412942989214,0.30816640986132515,0.6163328197226503,
2024-06-10,53.947368421052644,14.473684210526322,7.8947368421052655,11.184210526315793,5.263157894736844,3.2894736842105274,2.9605263157894743,0.6578947368421055,0.32894736842105277,
2024-06-09,53.911205073995774,20.084566596194502,7.6109936575052854,5.07399577167019,6.342494714587739,2.3255813953488373,2.9598308668076108,0.42283298097251587,0.6342494714587738,0.6342494714587738
2024-06-02,50.63829787234043,15.53191489361702,9.148936170212766,6.595744680851063,6.382978723404255,4.8936170212765955,4.25531914893617,2.127659574468085,0.425531914893617,
2024-05-26,44.26229508196721,19.672131147540984,14.754098360655737,8.19672131147541,4.918032786885246,3.278688524590164,3.278688524590164,1.639344262295082,,
2024-05-19,25.0,29.411764705882355,14.705882352941178,4.411764705882353,10.294117647058822,4.411764705882353,7.352941176470589,2.941176470588235,1.4705882352941175,
2024-05-19,50.5443234836703,20.06220839813375,9.17573872472784,7.4650077760497675,4.976671850699845,2.177293934681182,3.265940902021773,0.9331259720062209,1.3996889580093315,
2024-05-19,56.25,14.583333333333334,8.333333333333332,6.25,4.166666666666666,2.083333333333333,6.25,2.083333333333333,,
2024-05-13,39.58333333333333,20.3525641025641,11.858974358974358,5.448717948717948,7.852564102564102,7.211538461538461,4.8076923076923075,1.1217948717948716,1.1217948717948716,0.641025641025641
2024-05-12,34.43223443223444,9.890109890109892,18.315018315018317,7.692307692307694,4.761904761904763,3.6630036630036633,13.186813186813188,5.494505494505495,0.7326007326007327,1.8315018315018317
2024-05-12,39.49579831932773,29.915966386554622,8.067226890756302,5.546218487394958,10.252100840336134,1.1764705882352942,2.5210084033613445,1.1764705882352942,0.8403361344537815,1.0084033613445378
2024-05-13,53.04054054054055,17.22972972972973,7.094594594594596,8.783783783783786,4.054054054054055,3.0405405405405412,2.702702702702703,2.702702702702703,1.3513513513513515,
2024-05-12,57.41127348643006,13.778705636743213,9.39457202505219,6.471816283924843,6.263048016701461,2.2964509394572024,2.5052192066805845,0.41753653444676403,1.4613778705636742,
2024-05-05,48.148148148148145,20.98765432098765,9.465020576131685,5.967078189300412,5.967078189300412,4.732510288065843,3.7037037037037033,0.6172839506172839,0.411522633744856,
2024-04-30,45.3125,20.3125,12.5,6.25,6.25,3.125,4.6875,1.5625,,
2024-04-21,31.746031746031743,23.809523809523807,14.285714285714285,4.761904761904762,9.523809523809524,6.349206349206349,9.523809523809524,,,
2024-04-21,55.81395348837209,11.627906976744185,9.30232558139535,6.976744186046512,4.651162790697675,2.3255813953488373,6.976744186046512,2.3255813953488373,,
2024-04-15,42.04355108877722,18.257956448911223,13.567839195979897,5.862646566164154,4.187604690117253,3.8525963149078724,7.537688442211055,2.8475711892797317,1.0050251256281406,0.8375209380234505
2024-04-14,55.55555555555557,14.351851851851857,9.876543209876546,5.0925925925925934,6.944444444444446,3.5493827160493834,3.5493827160493834,0.6172839506172841,0.46296296296296313,
2024-04-14,33.81818181818182,13.090909090909092,21.09090909090909,6.545454545454546,4.363636363636363,4.363636363636363,10.909090909090908,3.6363636363636362,1.0909090909090908,1.0909090909090908
2024-04-14,43.106457242582884,26.876090750436294,7.678883071553227,4.712041884816753,9.94764397905759,2.4432809773123902,2.6178010471204183,0.8726003490401394,1.2216404886561951,0.5235602094240837
2024-04-08,49.8371335504886,12.377850162866448,11.400651465798045,11.726384364820847,5.2117263843648205,2.280130293159609,3.908794788273615,2.280130293159609,0.9771986970684038,
2024-04-07,56.461232604373755,12.922465208747516,9.343936381709742,7.952286282306163,4.7713717693836974,2.9821073558648115,3.3797216699801194,0.9940357852882704,0.9940357852882704,0.1988071570576541
2024-03-31,58.13953488372092,14.186046511627904,9.999999999999998,4.883720930232557,6.511627906976742,1.6279069767441856,1.8604651162790693,1.8604651162790693,0.9302325581395346,
2024-03-24,43.75,17.1875,14.0625,4.6875,6.25,4.6875,6.25,1.5625,1.5625,
2024-03-24,51.11111111111111,17.77777777777778,11.11111111111111,6.666666666666667,4.444444444444445,4.444444444444445,4.444444444444445,,,
2024-03-17,52.20588235294118,16.323529411764707,11.029411764705882,4.705882352941177,5.88235294117647,2.0588235294117645,5.4411764705882355,1.1764705882352942,1.1764705882352942,
2024-03-17,34.04255319148936,19.148936170212767,17.02127659574468,4.25531914893617,4.25531914893617,8.51063829787234,8.51063829787234,2.127659574468085,2.127659574468085,
2024-03-17,35.63636363636364,14.181818181818182,16.363636363636363,9.454545454545455,4.0,5.09090909090909,8.727272727272727,2.545454545454545,0.7272727272727273,3.272727272727273
2024-03-17,39.597315436241615,22.81879194630872,11.40939597315436,6.208053691275168,11.073825503355703,2.348993288590604,4.3624161073825505,1.006711409395973,0.5033557046979865,0.6711409395973155
2024-03-17,28.333333333333332,21.666666666666668,16.666666666666664,5.0,11.666666666666666,6.666666666666667,10.0,,,
2024-03-17,51.162790697674424,13.953488372093023,9.30232558139535,6.976744186046512,6.976744186046512,2.3255813953488373,9.30232558139535,,,
2024-03-11,52.67857142857143,13.98809523809524,10.714285714285717,8.333333333333334,4.761904761904763,2.9761904761904767,4.761904761904763,0.892857142857143,0.892857142857143,
2024-03-10,40.098199672667754,16.53027823240589,14.566284779050735,6.710310965630113,7.692307692307692,5.073649754500818,7.037643207855973,1.4729950900163664,0.6546644844517184,0.1636661211129296
2024-03-11,57.429718875502026,13.654618473895585,7.630522088353414,6.224899598393575,5.622489959839358,2.409638554216868,5.020080321285141,0.8032128514056227,1.204819277108434,
2024-02-25,51.76470588235295,17.5,10.882352941176471,4.117647058823529,6.61764705882353,3.2352941176470593,3.3823529411764706,1.1764705882352942,1.3235294117647058,
2024-02-25,41.66666666666667,15.0,13.333333333333334,10.0,5.0,6.666666666666667,5.0,1.6666666666666667,1.6666666666666667,
2024-02-18,33.33333333333333,18.75,20.833333333333336,4.166666666666666,6.25,8.333333333333332,6.25,2.083333333333333,,
2024-02-18,23.88059701492537,23.88059701492537,19.402985074626866,4.477611940298507,10.44776119402985,7.462686567164178,8.955223880597014,1.4925373134328357,,
2024-02-18,34.63035019455253,12.451361867704279,18.677042801556418,8.560311284046692,3.891050583657587,5.836575875486381,12.840466926070038,2.3346303501945522,0.3891050583657587,0.3891050583657587
2024-02-18,40.10327022375215,22.203098106712563,11.187607573149739,6.712564543889845,10.327022375215144,2.581755593803786,3.9586919104991383,1.0327022375215145,1.0327022375215145,0.8605851979345954
2024-02-18,55.81395348837209,11.627906976744185,9.30232558139535,9.30232558139535,4.651162790697675,4.651162790697675,4.651162790697675,,,
2024-02-12,62.244897959183675,13.673469387755102,6.326530612244897,6.530612244897959,4.285714285714286,2.653061224489796,2.2448979591836737,1.4285714285714286,0.40816326530612246,0.20408163265306123
2024-02-12,51.582278481012665,12.9746835443038,10.443037974683547,11.392405063291141,7.594936708860761,1.2658227848101269,2.8481012658227853,0.9493670886075951,0.9493670886075951,
2024-01-28,32.857142857142854,20.0,12.857142857142856,4.285714285714286,11.428571428571429,5.714285714285714,10.0,2.857142857142857,,
2024-01-28,48.4375,12.5,10.9375,6.25,7.8125,6.25,6.25,1.5625,,
2024-01-21,41.66666666666667,16.666666666666664,16.666666666666664,4.166666666666666,6.25,6.25,6.25,2.083333333333333,,
2024-01-21,52.42424242424243,12.272727272727273,12.727272727272728,6.363636363636364,9.545454545454547,2.121212121212121,3.181818181818182,0.9090909090909091,0.30303030303030304,0.15151515151515152
2024-01-21,55.55555555555556,11.11111111111111,11.11111111111111,6.666666666666667,4.444444444444445,4.444444444444445,6.666666666666667,,,
2024-01-14,63.19018404907977,10.838445807770963,7.9754601226993875,6.952965235173824,3.885480572597137,1.6359918200409003,3.6809815950920255,0.8179959100204501,0.6134969325153375,0.40899795501022507
2024-01-07,58.43373493975904,11.04417670682731,9.63855421686747,4.4176706827309244,4.216867469879518,4.4176706827309244,5.220883534136546,1.0040160642570282,1.4056224899598393,0.20080321285140565
2023-12-17,25.757575757575758,21.21212121212121,19.696969696969695,4.545454545454546,7.575757575757576,6.0606060606060606,10.606060606060606,3.0303030303030303,1.5151515151515151,
2023-12-17,33.69565217391304,7.971014492753621,22.101449275362313,10.50724637681159,6.521739130434781,3.9855072463768106,11.95652173913043,2.1739130434782603,0.7246376811594202,0.3623188405797101
2023-12-17,42.30088495575222,20.530973451327437,11.504424778761063,6.548672566371683,9.380530973451329,1.769911504424779,4.247787610619469,1.769911504424779,1.4159292035398234,0.5309734513274337
2023-12-17,56.98924731182796,15.207373271889402,9.37019969278034,3.5330261136712746,7.066052227342549,3.225806451612904,3.0721966205837177,0.4608294930875576,0.9216589861751152,0.15360983102918588
2023-12-17,39.57382039573821,14.155251141552515,18.264840182648406,4.5662100456621015,5.022831050228311,8.980213089802133,4.870624048706242,2.1308980213089805,1.9786910197869105,0.45662100456621013
2023-12-17,59.57446808510638,10.638297872340425,10.638297872340425,6.382978723404255,4.25531914893617,2.127659574468085,4.25531914893617,2.127659574468085,,
2023-12-16,46.15384615384615,13.846153846153847,18.461538461538463,4.615384615384616,4.615384615384616,3.076923076923077,6.153846153846154,1.5384615384615385,1.5384615384615385,
2023-12-11,53.98230088495575,12.979351032448378,9.439528023598818,8.259587020648967,5.604719764011798,3.2448377581120944,4.424778761061946,1.1799410029498523,0.8849557522123892,
2023-12-10,57.50487329434698,14.424951267056532,7.797270955165693,6.237816764132554,5.0682261208577,4.093567251461989,3.313840155945419,0.7797270955165693,0.5847953216374269,0.19493177387914232
2023-11-26,58.80551301684533,12.710566615620216,9.647779479326186,5.972434915773354,5.053598774885145,2.2970903522205206,3.981623277182236,1.0719754977029097,0.3062787136294028,0.1531393568147014
2023-11-26,53.125,12.5,12.5,6.25,4.6875,4.6875,3.125,3.125,,
2023-11-19,34.285714285714285,12.857142857142856,20.0,4.285714285714286,8.571428571428571,7.142857142857142,10.0,2.857142857142857,,
2023-11-19,58.333333333333336,10.416666666666668,14.583333333333334,4.166666666666666,2.083333333333333,4.166666666666666,4.166666666666666,2.083333333333333,,
2023-11-12,39.62264150943396,8.679245283018867,14.716981132075471,8.301886792452832,6.415094339622642,3.7735849056603774,9.433962264150944,5.660377358490567,0.37735849056603776,3.018867924528302
2023-11-12,45.38087520259319,19.448946515397083,12.317666126418152,5.510534846029173,8.752025931928689,3.403565640194489,2.9173419773095626,0.8103727714748784,1.1345218800648296,0.3241491085899514
2023-11-12,67.44186046511628,8.407871198568873,7.155635062611807,6.082289803220035,4.651162790697675,1.6100178890876564,2.504472271914132,1.6100178890876564,0.35778175313059035,0.17889087656529518
2023-10-15,33.82352941176471,16.176470588235293,19.11764705882353,5.88235294117647,5.88235294117647,7.352941176470589,7.352941176470589,4.411764705882353,,
2023-10-15,38.55421686746987,8.032128514056224,20.48192771084337,7.630522088353412,5.220883534136545,5.220883534136545,8.835341365461847,4.016064257028112,0.4016064257028112,1.6064257028112447
2023-10-15,45.05494505494505,18.681318681318682,12.872841444270014,6.750392464678178,7.221350078492934,3.139717425431711,2.1978021978021975,2.982731554160125,0.7849293563579277,0.3139717425431711
2023-10-15,60.0,8.0,14.000000000000002,8.0,4.0,2.0,2.0,2.0,,
2023-10-09,67.03703703703704,9.814814814814815,9.074074074074074,4.62962962962963,4.62962962962963,2.2222222222222223,0.5555555555555556,0.9259259259259258,0.9259259259259258,0.1851851851851852
2023-10-09,58.65921787709496,8.65921787709497,10.893854748603351,8.65921787709497,4.748603351955307,3.910614525139664,3.072625698324022,0.5586592178770949,0.8379888268156422,
2023-10-01,39.62264150943396,13.20754716981132,22.641509433962266,3.7735849056603774,3.7735849056603774,5.660377358490567,5.660377358490567,3.7735849056603774,1.8867924528301887,
2023-10-01,62.08251473477407,10.019646365422398,10.805500982318271,4.715127701375247,5.304518664047152,2.7504911591355605,2.3575638506876233,1.3752455795677803,0.5893909626719058,
2023-09-24,58.82352941176472,11.190817790530847,13.629842180774752,3.8737446197991403,4.160688665710187,3.5868005738880924,2.7259684361549503,0.7173601147776184,0.8608321377331422,0.4304160688665711
2023-09-17,36.61971830985916,15.492957746478872,18.30985915492958,2.8169014084507045,7.042253521126761,7.042253521126761,7.042253521126761,4.225352112676056,1.4084507042253522,
2023-09-10,64.58333333333334,7.575757575757576,10.984848484848484,4.166666666666667,4.3560606060606055,3.5984848484848486,1.7045454545454548,1.893939393939394,0.7575757575757577,0.37878787878787884
2023-09-03,41.37931034482759,13.793103448275861,20.689655172413794,5.172413793103448,5.172413793103448,5.172413793103448,5.172413793103448,1.7241379310344827,1.7241379310344827,
2023-09-03,61.48007590132828,9.297912713472488,11.57495256166983,5.313092979127135,4.174573055028464,2.4667931688804554,1.8975332068311197,2.6565464895635675,0.9487666034155599,0.189753320683112
2023-08-20,48.37837837837837,11.756756756756756,15.405405405405407,4.864864864864865,4.72972972972973,5.9459459459459465,6.486486486486487,0.8108108108108109,0.9459459459459458,0.6756756756756757
2023-08-20,56.60919540229883,9.626436781609192,14.798850574712642,5.603448275862067,5.028735632183906,3.5919540229885047,2.8735632183908035,0.862068965517241,0.5747126436781608,0.4310344827586205
2023-08-13,40.5693950177936,8.18505338078292,16.014234875444842,7.117437722419931,4.982206405693951,3.914590747330962,10.320284697508898,3.5587188612099654,1.4234875444839863,3.914590747330962
2023-08-13,46.17834394904458,15.764331210191083,15.127388535031846,4.140127388535031,9.235668789808917,2.547770700636943,3.5031847133757963,2.547770700636943,0.6369426751592357,0.3184713375796179
2023-08-13,63.738317757009334,8.785046728971961,8.971962616822427,6.355140186915886,5.046728971962615,2.616822429906541,2.616822429906541,0.3738317757009345,1.3084112149532705,0.18691588785046725
2023-08-06,42.592592592592595,14.814814814814813,24.074074074074073,3.7037037037037033,3.7037037037037033,3.7037037037037033,5.555555555555555,1.8518518518518516,,
2023-08-06,57.98479087452473,8.745247148288975,12.737642585551335,4.752851711026617,3.992395437262358,3.2319391634980996,5.70342205323194,1.3307984790874527,0.7604562737642588,0.7604562737642588
2023-07-30,52.17391304347826,8.695652173913043,14.492753623188406,5.797101449275362,8.695652173913043,4.3478260869565215,4.3478260869565215,1.4492753623188406,,
2023-07-23,32.432432432432435,12.162162162162163,21.62162162162162,5.405405405405405,8.108108108108109,5.405405405405405,9.45945945945946,4.054054054054054,,1.3513513513513513
2023-07-23,60.0,7.2727272727272725,16.363636363636363,3.6363636363636362,3.6363636363636362,3.6363636363636362,3.6363636363636362,1.8181818181818181,,
2023-07-16,43.624161073825505,7.718120805369128,16.442953020134233,7.718120805369128,5.369127516778524,3.3557046979865772,9.060402684563758,3.3557046979865772,,3.3557046979865772
2023-07-16,47.527910685805416,15.311004784688995,15.789473684210526,4.625199362041467,7.496012759170653,1.9138755980861244,2.8708133971291865,2.5518341307814993,1.1164274322169057,0.7974481658692184
2023-07-16,45.399698340874814,13.122171945701359,15.98793363499246,8.89894419306184,4.374057315233785,4.524886877828054,4.826546003016592,1.3574660633484164,0.7541478129713424,0.7541478129713424
2023-07-09,59.65909090909091,10.085227272727272,14.204545454545453,5.539772727272727,2.840909090909091,2.6988636363636362,2.840909090909091,0.8522727272727272,0.5681818181818182,0.7102272727272727
2023-07-09,62.983425414364646,9.392265193370166,10.313075506445673,7.18232044198895,3.8674033149171274,2.025782688766115,1.289134438305709,1.289134438305709,1.1049723756906076,0.5524861878453038
2023-07-10,57.98525798525799,7.862407862407863,12.776412776412776,8.845208845208845,3.6855036855036856,1.9656019656019657,4.176904176904177,2.211302211302211,0.4914004914004914,
2023-07-09,60.0,10.142857142857142,14.285714285714285,4.285714285714286,2.857142857142857,2.7142857142857144,4.285714285714286,0.8571428571428572,0.5714285714285714,
2023-06-25,49.275362318840585,13.043478260869565,17.391304347826086,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.3478260869565215,2.898550724637681,,
2023-06-25,64.15094339622641,7.547169811320755,11.320754716981133,5.660377358490567,1.8867924528301887,3.7735849056603774,3.7735849056603774,1.8867924528301887,,
2023-06-11,57.71905424200278,11.126564673157162,12.100139082058412,5.4242002781641165,6.675938803894296,2.086230876216968,2.2253129346314324,1.52990264255911,0.4172461752433935,0.6954102920723226
2023-06-11,63.6697247706422,7.522935779816513,11.376146788990825,6.422018348623852,4.036697247706422,2.201834862385321,1.6513761467889905,1.6513761467889905,1.1009174311926604,0.36697247706422015
2023-06-05,58.081705150976916,7.63765541740675,14.031971580817054,6.927175843694494,4.440497335701599,3.7300177619893433,2.4866785079928952,1.5985790408525755,0.7104795737122559,0.35523978685612795
2023-05-28,52.91073738680464,11.384217335058212,16.300129366106077,5.821474773609312,4.6571798188874505,2.7166882276843456,4.527813712807243,0.9055627425614485,0.5174644243208278,0.2587322121604139
2023-05-28,54.41176470588235,11.76470588235294,19.11764705882353,4.411764705882353,2.941176470588235,2.941176470588235,1.4705882352941175,1.4705882352941175,1.4705882352941175,
2023-05-21,64.40677966101694,8.47457627118644,11.864406779661017,3.389830508474576,5.084745762711865,1.694915254237288,3.389830508474576,1.694915254237288,,
2023-05-21,39.436619718309856,12.676056338028168,23.943661971830984,5.633802816901409,8.450704225352112,4.225352112676056,5.633802816901409,,,
2023-05-14,57.69764216366158,10.263522884882107,13.592233009708737,6.102635228848821,5.825242718446601,2.6352288488210815,1.6643550624133145,1.248266296809986,0.41608876560332864,0.5547850208044383
2023-05-15,57.95724465558195,9.976247030878861,14.014251781472687,9.263657957244657,3.32541567695962,1.66270783847981,1.66270783847981,1.1876484560570073,0.7125890736342043,0.23752969121140147
2023-05-14,66.84981684981685,7.6923076923076925,12.27106227106227,4.395604395604395,3.6630036630036633,2.0146520146520146,1.465201465201465,0.9157509157509158,0.7326007326007326,
2023-04-09,66.42066420664207,9.778597785977862,7.5645756457564595,5.904059040590408,3.8745387453874547,2.3985239852398528,1.8450184501845022,0.738007380073801,1.1070110701107014,0.3690036900369005
2023-03-19,63.111111111111114,10.962962962962964,8.444444444444445,5.9259259259259265,4.296296296296296,2.3703703703703707,2.5185185185185186,1.037037037037037,0.8888888888888888,0.4444444444444444
2023-03-19,37.878787878787875,16.666666666666664,16.666666666666664,6.0606060606060606,7.575757575757576,6.0606060606060606,6.0606060606060606,3.0303030303030303,,
2023-03-19,66.0377358490566,9.433962264150944,5.660377358490567,5.660377358490567,3.7735849056603774,3.7735849056603774,1.8867924528301887,1.8867924528301887,,1.8867924528301887
2023-03-13,61.968085106382986,9.308510638297873,7.71276595744681,9.042553191489363,3.457446808510639,1.8617021276595747,2.393617021276596,3.191489361702128,0.797872340425532,0.2659574468085107
2023-03-12,65.88021778584393,9.981851179673322,6.715063520871143,6.715063520871143,5.626134301270418,2.540834845735027,1.088929219600726,0.1814882032667877,0.7259528130671508,0.544464609800363
2023-02-26,58.2089552238806,13.432835820895523,11.940298507462686,5.970149253731343,4.477611940298507,2.9850746268656714,2.9850746268656714,,,
2023-02-19,61.21562952243126,12.301013024602026,8.972503617945009,5.354558610709118,4.92040520984081,2.7496382054992763,2.0260492040520983,1.0130246020260492,0.7235890014471781,0.7235890014471781
2023-02-19,62.5,10.714285714285714,7.142857142857142,7.142857142857142,3.571428571428571,1.7857142857142856,1.7857142857142856,3.571428571428571,,1.7857142857142856
2023-02-12,42.756183745583044,10.247349823321555,14.13427561837456,9.540636042402827,6.007067137809187,3.886925795053004,6.007067137809187,3.53356890459364,1.0600706713780919,2.8268551236749118
2023-02-12,49.61832061068702,18.47328244274809,8.854961832061068,6.564885496183207,8.396946564885496,2.900763358778626,1.5267175572519083,1.5267175572519083,1.6793893129770994,0.45801526717557256
2023-02-12,66.90140845070422,9.507042253521128,7.21830985915493,5.809859154929577,4.753521126760564,2.2887323943661975,1.584507042253521,1.056338028169014,0.7042253521126761,0.17605633802816903
2023-02-05,45.0,13.333333333333334,15.0,5.0,6.666666666666667,6.666666666666667,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667
2023-02-05,61.914062499999986,12.499999999999998,8.203124999999998,3.906249999999999,4.492187499999998,3.515624999999999,2.1484374999999996,1.7578124999999996,1.1718749999999996,0.39062499999999994
2023-01-29,51.203208556149725,12.83422459893048,14.037433155080212,5.3475935828877,5.3475935828877,2.941176470588235,4.0106951871657746,2.13903743315508,0.53475935828877,1.60427807486631
2023-01-29,60.86956521739131,11.594202898550725,8.695652173913043,5.797101449275362,2.898550724637681,4.3478260869565215,2.898550724637681,1.4492753623188406,,1.4492753623188406
2023-01-22,38.23529411764706,19.11764705882353,16.176470588235293,5.88235294117647,7.352941176470589,5.88235294117647,2.941176470588235,4.411764705882353,,
2023-01-22,61.34453781512607,13.725490196078438,8.683473389355745,5.042016806722691,4.6218487394958,2.3809523809523814,1.9607843137254908,0.9803921568627454,1.1204481792717091,0.14005602240896364
2023-01-16,62.59541984732825,6.361323155216285,9.160305343511451,8.651399491094148,4.580152671755726,3.816793893129771,1.7811704834605597,1.7811704834605597,0.2544529262086514,1.0178117048346056
2023-01-15,39.40397350993377,6.95364238410596,18.543046357615893,10.596026490066226,5.960264900662252,1.986754966887417,6.62251655629139,5.629139072847682,0.6622516556291391,3.642384105960265
2023-01-15,48.0127186009539,20.508744038155807,11.446740858505567,4.769475357710652,8.744038155802864,1.5898251192368842,2.384737678855326,1.430842607313196,0.6359300476947537,0.47694753577106525
2023-01-15,66.66666666666666,11.11111111111111,5.555555555555555,5.555555555555555,3.7037037037037033,1.8518518518518516,1.8518518518518516,1.8518518518518516,,1.8518518518518516
2023-01-09,68.48591549295774,10.035211267605634,5.985915492957747,5.281690140845071,4.401408450704226,1.7605633802816902,1.4084507042253522,1.232394366197183,1.056338028169014,0.35211267605633806
2023-01-08,62.6953125,10.546875,7.2265625,7.03125,5.078125,3.90625,1.7578125,0.78125,0.390625,0.5859374999999999
2022-12-25,58.82352941176471,10.294117647058822,13.23529411764706,2.941176470588235,5.88235294117647,2.941176470588235,2.941176470588235,1.4705882352941175,,1.4705882352941175
2022-12-12,55.33980582524271,13.349514563106796,9.223300970873785,8.980582524271846,4.368932038834951,3.3980582524271843,1.9417475728155338,2.4271844660194173,0.48543689320388345,0.48543689320388345
2022-12-11,62.943262411347526,12.94326241134752,7.269503546099291,5.496453900709221,4.964539007092199,2.659574468085107,1.9503546099290785,0.7092198581560285,0.5319148936170214,0.5319148936170214
2022-12-04,61.657032755298644,10.789980732177263,9.633911368015413,5.009633911368015,5.58766859344894,1.5414258188824663,2.6974951830443157,1.9267822736030826,0.7707129094412332,0.3853564547206166
2022-12-04,62.264150943396224,11.320754716981133,11.320754716981133,5.660377358490567,3.7735849056603774,1.8867924528301887,1.8867924528301887,1.8867924528301887,,
2022-11-27,54.794520547945204,13.698630136986301,10.95890410958904,4.10958904109589,5.47945205479452,2.73972602739726,2.73972602739726,2.73972602739726,1.36986301369863,1.36986301369863
2022-11-20,43.859649122807014,15.789473684210526,15.789473684210526,5.263157894736842,5.263157894736842,5.263157894736842,3.508771929824561,1.7543859649122806,1.7543859649122806,1.7543859649122806
2022-11-20,59.041095890410965,13.835616438356164,10.410958904109588,3.8356164383561637,5.068493150684931,2.8767123287671232,2.328767123287671,1.095890410958904,1.095890410958904,0.410958904109589
2022-11-13,44.20062695924764,9.40438871473354,13.793103448275861,9.090909090909088,5.329153605015673,3.7617554858934166,5.642633228840125,3.7617554858934166,1.2539184952978055,3.7617554858934166
2022-11-13,44.11302982731554,24.64678178963893,9.89010989010989,3.610675039246467,8.320251177394034,2.668759811616954,2.0408163265306123,2.668759811616954,1.41287284144427,0.6279434850863422
