Date,HDZ,SDP,DP,Most,Možemo!,RF,Centar,Fokus,KH,HNS,IDS,HSS,HSU,HS,SD,Others
2023-07-04,30.120481927710845,18.67469879518072,9.036144578313253,9.759036144578314,10.602409638554217,1.3253012048192772,2.5301204819277108,1.6867469879518073,,,2.1686746987951806,1.9277108433734942,3.734939759036145,2.5301204819277108,1.8072289156626504,4.096385542168675
2023-06-25,35.00611995104039,14.320685434516523,8.812729498164014,10.893512851897185,12.239902080783354,,1.2239902080783354,1.2239902080783354,,1.591187270501836,2.570379436964504,,2.2031823745410035,,,9.914320685434516
2023-06-04,31.26491646778043,19.928400954653938,8.47255369928401,9.785202863961812,11.217183770883056,2.386634844868735,3.579952267303103,1.431980906921241,,,1.3126491646778045,2.028639618138425,,1.5513126491646778,,7.040572792362769
2023-05-27,33.744855967078195,20.98765432098765,10.288065843621398,11.65980795610425,13.031550068587105,,,,,,,,4.38957475994513,3.017832647462277,2.8806584362139915,
2023-05-25,36.63845223700122,15.235792019347038,8.343409915356713,8.82708585247884,10.882708585247885,,1.6928657799274487,,,1.6928657799274487,,1.934703748488513,2.7811366384522374,1.4510278113663848,1.5719467956469169,8.948004836759372
2023-05-20,32.172869147659064,20.048019207683073,7.442977190876351,10.324129651860744,11.644657863145259,1.440576230492197,4.081632653061225,1.440576230492197,1.5606242496998801,,1.5606242496998801,1.680672268907563,,1.320528211284514,,5.282112845138056
2023-05-07,31.167268351383875,19.494584837545126,7.9422382671480145,10.58965102286402,11.070998796630565,1.9253910950661854,3.850782190132371,1.8050541516245486,1.444043321299639,,1.3237063778580025,1.5643802647412757,,1.684717208182912,,6.137184115523466
2023-04-28,28.00953516090584,18.11680572109654,8.820023837902264,11.203814064362335,11.918951132300357,2.0262216924910605,2.2646007151370675,1.6686531585220499,,,2.0262216924910605,1.7878426698450536,3.6948748510131106,2.860548271752086,2.741358760429082,2.860548271752086
2023-04-25,37.2289156626506,16.3855421686747,7.228915662650602,10.481927710843372,10.602409638554217,,2.1686746987951806,,,1.4457831325301203,2.289156626506024,,1.4457831325301203,,,10.72289156626506
2023-04-20,30.99762470308789,19.002375296912113,7.244655581947742,10.688836104513063,11.520190023752967,2.137767220902613,4.0380047505938235,1.5439429928741093,,,1.187648456057007,2.137767220902613,,1.3064133016627077,1.187648456057007,7.007125890736342
2023-04-09,30.972388955582232,18.727490996398558,8.043217286914766,9.963985594237695,11.284513805522208,2.160864345738295,4.081632653061225,1.800720288115246,,,1.3205282112845136,1.9207683073229291,,1.6806722689075626,,8.043217286914766
2023-04-01,28.399518652226234,17.809867629362216,9.265944645006018,11.070998796630565,11.793020457280386,2.406738868832732,2.1660649819494586,1.444043321299639,,,1.9253910950661854,,3.9711191335740073,2.647412755716005,2.7677496991576414,4.332129963898917
2023-03-24,37.62376237623762,15.346534653465346,7.920792079207921,10.396039603960396,8.910891089108912,,2.722772277227723,,,,2.227722772277228,1.4851485148514851,2.4752475247524752,,,10.891089108910892
2023-03-20,30.85106382978724,18.676122931442084,8.037825059101655,10.992907801418442,11.583924349881798,1.8912529550827426,4.0189125295508275,1.4184397163120568,1.182033096926714,1.182033096926714,,1.4184397163120568,,,1.3002364066193854,7.446808510638298
2023-03-05,30.778443113772454,18.443113772455092,8.1437125748503,11.137724550898206,11.736526946107785,1.5568862275449102,3.8323353293413174,1.5568862275449102,1.437125748502994,1.1976047904191618,1.1976047904191618,1.437125748502994,,1.1976047904191618,1.317365269461078,5.02994011976048
2023-02-25,29.141475211608224,17.77509068923821,9.068923821039903,11.487303506650544,11.608222490931075,1.8137847642079805,2.539298669891173,,,,2.0556227327690446,1.5719467956469164,3.869407496977025,2.7811366384522365,3.627569528415961,2.660217654171705
2023-02-24,34.51118963486455,14.3698468786808,6.713780918727914,10.600706713780918,10.129564193168433,,3.297997644287397,1.7667844522968195,,1.7667844522968195,1.7667844522968195,2.002355712603062,2.002355712603062,,,11.071849234393403
2023-02-05,30.502392344497608,17.942583732057418,7.535885167464115,10.885167464114833,11.602870813397129,1.674641148325359,3.588516746411483,1.674641148325359,,1.1961722488038278,1.1961722488038278,1.674641148325359,1.1961722488038278,1.3157894736842108,1.9138755980861246,6.100478468899522
2023-02-01,30.274135876042905,18.235995232419548,8.581644815256258,11.084624553039331,11.799761620977353,1.7878426698450536,2.3837902264600714,,,,1.5494636471990464,1.430274135876043,3.575685339690107,2.502979737783075,3.6948748510131106,3.098927294398093
2023-01-25,35.92814371257485,13.892215568862277,7.544910179640718,10.419161676646706,9.580838323353294,,1.317365269461078,,,1.6766467065868262,2.3952095808383236,2.754491017964072,2.634730538922156,1.5568862275449102,1.7964071856287425,8.502994011976048
2023-01-08,31.541218637992834,17.68219832735962,7.287933094384708,10.872162485065711,12.066905615292713,1.553166069295102,3.584229390681004,1.672640382317802,1.4336917562724016,,1.1947431302270015,1.4336917562724016,,1.1947431302270015,2.0310633213859024,6.451612903225808
2022-12-30,29.939393939393938,17.818181818181817,8.484848484848486,11.030303030303031,12.121212121212121,1.6969696969696968,2.5454545454545454,,,,1.575757575757576,,3.7575757575757573,2.5454545454545454,2.666666666666667,5.818181818181818
2022-12-23,37.30255164034022,14.945321992709601,8.262454434993925,9.720534629404618,9.113001215066829,1.9441069258809236,,,,2.187120291616039,2.551640340218712,1.8226002430133659,1.701093560145808,1.336573511543135,,9.113001215066829
2022-12-04,31.796690307328607,18.203309692671397,6.973995271867612,10.638297872340425,12.056737588652481,2.2458628841607564,3.4278959810874707,1.5366430260047284,1.3002364066193854,,1.3002364066193854,1.4184397163120568,,,1.773049645390071,7.328605200945628
2022-11-26,28.55407047387606,18.104495747266096,8.505467800729038,11.421628189550423,12.515188335358443,1.7010935601458075,2.430133657351154,,,,1.5795868772782502,,3.7667071688942886,2.430133657351154,3.0376670716889422,5.953827460510327
2022-11-25,36.24242424242424,14.181818181818182,7.030303030303029,10.060606060606062,10.424242424242424,,1.2121212121212122,1.8181818181818181,,2.3030303030303028,3.6363636363636362,,1.9393939393939394,1.9393939393939394,,9.212121212121211
2022-11-20,31.37973137973138,19.16971916971917,6.715506715506716,10.378510378510377,13.186813186813188,1.465201465201465,3.6630036630036624,1.465201465201465,,,1.221001221001221,1.5873015873015872,,,1.8315018315018312,7.936507936507936
2022-11-06,29.866989117291414,19.951632406287786,7.376058041112454,11.487303506650544,12.091898428053204,1.4510278113663844,2.660217654171705,1.6928657799274482,,,,1.5719467956469164,,1.3301088270858525,1.5719467956469164,8.94800483675937
2022-10-29,28.136419001218034,18.514007308160778,8.647990255785627,11.571254567600487,12.66747868453106,1.4616321559074301,2.5578562728380025,,,,1.4616321559074301,,3.7758830694275276,2.3142509135200973,3.166869671132765,5.7247259439707685
2022-10-25,32.383124287343215,14.481185860889397,7.069555302166478,10.14823261117446,9.00798175598632,,,2.1664766248574687,1.7103762827822122,2.3945267958950973,3.3067274800456103,1.9384264538198404,4.10490307867731,,,11.288483466362601
2022-10-20,29.963459196102317,19.732034104750305,6.577344701583436,11.327649208282583,13.64190012180268,1.4616321559074301,3.288672350791718,1.5834348355663825,1.218026796589525,,1.3398294762484777,1.8270401948842874,,,1.9488428745432402,6.090133982947625
2022-10-09,29.683698296836987,20.31630170316302,7.299270072992702,11.19221411192214,12.895377128953772,,2.798053527980535,1.70316301703163,,,,1.70316301703163,,,1.70316301703163,10.705596107055964
2022-09-26,32.373271889400925,15.207373271889402,6.566820276497697,9.90783410138249,9.67741935483871,2.0737327188940093,,2.3041474654377883,,,3.686635944700461,,3.8018433179723505,,,14.400921658986176
2022-09-24,29.004854368932037,18.20388349514563,8.737864077669903,11.771844660194173,11.771844660194173,1.2135922330097086,2.4271844660194173,,,,1.4563106796116503,,3.762135922330097,2.5485436893203883,4.004854368932039,5.097087378640777
2022-09-20,30.694275274056032,20.34104750304507,6.942752740560293,10.596833130328868,13.276492082825825,1.4616321559074301,2.8014616321559074,1.705237515225335,1.4616321559074301,,1.218026796589525,1.8270401948842874,,1.218026796589525,1.5834348355663825,4.8721071863581
2022-09-04,29.548229548229543,20.268620268620268,6.715506715506716,11.477411477411477,12.942612942612941,,2.6862026862026864,1.9536019536019535,1.9536019536019535,,,2.1978021978021975,,,1.5873015873015872,8.669108669108667
2022-08-30,31.35593220338983,17.91767554479419,8.353510895883778,11.138014527845035,11.985472154963682,,2.0581113801452786,,,,1.694915254237288,,2.663438256658596,2.3002421307506054,3.6319612590799037,6.900726392251817
2022-08-25,36.004784688995215,15.789473684210526,4.784688995215311,11.004784688995215,10.76555023923445,,,2.9904306220095696,1.7942583732057416,,3.4688995215311005,1.7942583732057416,2.9904306220095696,,,8.61244019138756
2022-08-07,32.968369829683695,19.586374695863746,7.0559610705596105,10.218978102189782,12.89537712895377,1.3381995133819953,2.3114355231143553,1.5815085158150852,,,,1.5815085158150852,,,1.21654501216545,9.245742092457421
2022-08-02,32.38566131025958,19.159456118665016,8.281829419035846,11.248454882571075,13.226205191594559,,2.2249690976514214,,,,1.73053152039555,,2.1013597033374536,2.719406674907293,4.573547589616811,2.348578491965389
2022-07-25,34.97596153846153,16.706730769230766,6.129807692307692,9.85576923076923,11.899038461538462,,1.9230769230769231,1.8028846153846152,,,2.1634615384615383,2.283653846153846,2.5240384615384617,1.3221153846153846,,8.413461538461538
2022-07-10,33.45588235294118,21.446078431372552,6.7401960784313735,10.294117647058824,14.215686274509803,,3.1862745098039222,,,,1.2254901960784315,1.3480392156862748,,,,8.088235294117647
2022-06-24,35.30120481927711,15.421686746987953,7.590361445783132,10.963855421686747,10.72289156626506,1.2048192771084338,2.6506024096385543,,,2.289156626506024,2.5301204819277108,2.289156626506024,2.5301204819277108,1.3253012048192772,,5.180722891566265
2022-06-05,32.44228432563791,20.170109356014585,6.1968408262454435,11.178614823815309,14.945321992709601,,2.4301336573511545,1.336573511543135,1.2150668286755772,,1.2150668286755772,2.0656136087484813,,,,6.804374240583232
2022-05-27,30.328867235079173,20.34104750304507,6.211936662606577,12.058465286236299,17.41778319123021,,1.3398294762484777,,,,1.705237515225335,,,1.5834348355663825,,9.013398294762485
2022-05-25,34.28571428571429,16.114285714285717,6.4,11.657142857142858,11.657142857142858,,1.3714285714285714,,2.1714285714285717,2.0571428571428574,1.7142857142857146,1.828571428571429,3.5428571428571436,,,7.200000000000001
2022-05-20,31.845597104945718,21.35102533172497,5.548854041013268,10.97708082026538,14.47527141133896,,2.4125452352231602,1.3268998793727382,,1.2062726176115801,1.3268998793727382,1.9300361881785282,,,,7.599517490952954
2022-05-08,31.48371531966224,21.10977080820265,5.7901085645355845,11.097708082026536,15.199034981905909,,2.2919179734620023,1.4475271411338961,,1.3268998793727382,1.2062726176115801,1.9300361881785282,,,,7.117008443908324
2022-04-25,34.21052631578948,19.019138755980862,5.741626794258373,10.76555023923445,10.885167464114833,,2.751196172248804,,1.3157894736842108,2.272727272727273,2.272727272727273,,2.3923444976076556,,,8.373205741626794
2022-04-24,30.398069963811817,20.50663449939686,6.875753920386007,11.700844390832327,14.837153196622435,,2.4125452352231602,1.5681544028950543,,1.2062726176115801,1.3268998793727382,2.1712907117008444,,,,6.996381182147164
2022-04-10,30.713422007255136,20.677146311970983,5.683192261185006,12.4546553808948,15.4776299879081,,1.9347037484885126,1.4510278113663844,,,1.2091898428053205,2.0556227327690446,,,,8.34340991535671
2022-03-25,33.41260404280619,16.646848989298455,6.658739595719382,12.009512485136742,12.72294887039239,1.1890606420927468,3.0915576694411415,1.426872770511296,2.0214030915576697,1.5457788347205708,,1.5457788347205708,1.3079667063020215,1.6646848989298455,,4.756242568370987
2022-03-20,30.084235860409148,19.374247894103494,7.821901323706379,12.274368231046932,14.681107099879664,,1.9253910950661854,1.5643802647412757,,1.3237063778580025,1.444043321299639,2.0457280385078223,,,,7.460890493381468
2022-03-06,30.14354066985646,20.334928229665074,7.535885167464115,12.679425837320574,14.952153110047847,,1.674641148325359,1.5550239234449763,,,1.1961722488038278,1.9138755980861246,,,,8.014354066985646
2022-02-25,30.919540229885058,15.747126436781608,7.35632183908046,14.25287356321839,14.827586206896552,,1.839080459770115,,3.218390804597701,,1.6091954022988506,1.2643678160919543,2.9885057471264367,,,5.977011494252873
2022-02-06,30.896226415094347,21.108490566037737,5.070754716981133,13.089622641509436,15.2122641509434,,1.5330188679245287,1.768867924528302,,,1.1792452830188682,1.4150943396226416,,,,8.726415094339625
2022-01-25,36.53846153846154,16.22596153846154,7.211538461538463,10.57692307692308,11.298076923076925,1.4423076923076923,2.764423076923077,1.9230769230769236,,1.201923076923077,2.1634615384615388,,1.4423076923076923,,,7.211538461538463
2022-01-09,30.313588850174224,19.628339140534262,4.297328687572591,14.40185830429733,15.447154471544716,1.1614401858304297,1.6260162601626018,1.6260162601626018,,,1.2775842044134729,1.3937282229965158,,1.5098722415795587,,7.3170731707317085
2021-12-24,36.0,15.878787878787879,6.424242424242424,12.848484848484848,10.666666666666668,,1.575757575757576,1.575757575757576,2.909090909090909,1.4545454545454546,2.0606060606060606,1.9393939393939394,,,,6.666666666666667
2021-12-05,32.53301320528211,19.327731092436977,5.882352941176471,10.204081632653061,17.046818727490994,,1.440576230492197,1.9207683073229294,,,1.2004801920768309,1.320528211284514,,1.800720288115246,,7.322929171668667
2021-11-25,35.84447144592952,16.038882138517614,5.83232077764277,11.421628189550423,12.515188335358443,,3.1591737545565004,,2.794653705953827,1.8226002430133657,,,1.4580801944106925,1.4580801944106925,,7.6549210206561344
2021-11-20,32.73809523809524,18.69047619047619,5.357142857142857,9.523809523809524,18.333333333333336,,1.7857142857142856,1.7857142857142856,1.4285714285714286,,1.4285714285714286,1.9047619047619049,,1.6666666666666667,,5.357142857142857
2021-11-07,32.42603550295858,18.93491124260355,5.9171597633136095,9.467455621301776,18.816568047337277,,1.4201183431952662,1.5384615384615385,1.3017751479289943,,1.183431952662722,1.5384615384615385,,1.4201183431952662,,6.035502958579881
2021-10-25,36.18266978922717,14.285714285714285,5.269320843091335,9.601873536299765,13.114754098360656,,2.3419203747072603,,2.224824355971897,2.3419203747072603,1.8735362997658083,2.3419203747072603,,1.9906323185011712,,8.430913348946136
2021-10-20,32.73381294964028,19.064748201438846,4.916067146282973,8.153477218225419,19.304556354916066,,1.5587529976019185,1.7985611510791366,1.4388489208633093,,1.1990407673860912,1.7985611510791366,,1.5587529976019185,,6.474820143884892
2021-10-10,32.93556085918854,19.212410501193318,4.415274463007159,7.995226730310262,20.405727923627683,,1.5513126491646776,1.5513126491646776,1.5513126491646776,1.3126491646778042,1.3126491646778042,1.5513126491646776,,1.1933174224343674,,5.011933174224343
2021-09-23,36.23529411764706,15.764705882352942,6.11764705882353,9.764705882352942,16.0,,,1.2941176470588238,2.1176470588235294,,2.0,,1.7647058823529411,1.6470588235294115,,7.294117647058823
2021-09-20,31.69590643274854,20.0,4.56140350877193,9.941520467836257,18.83040935672515,,1.7543859649122806,1.9883040935672514,,,1.637426900584795,1.7543859649122806,,1.637426900584795,,6.1988304093567255
2021-09-05,31.633835457705672,20.741599073001154,4.403244495944379,8.92236384704519,19.93047508690614,,2.0857473928157586,2.2016222479721894,,,1.1587485515643103,1.7381228273464655,,,,7.1842410196987245
2021-08-25,34.96503496503497,14.8018648018648,5.827505827505828,10.372960372960375,18.181818181818183,1.5151515151515151,1.2820512820512822,1.7482517482517483,1.3986013986013985,,,,3.146853146853147,,,6.75990675990676
2021-07-26,32.391304347826086,15.543478260869566,8.369565217391305,8.26086956521739,16.195652173913043,,1.7391304347826086,1.7391304347826086,2.1739130434782608,,,1.7391304347826086,3.043478260869565,,,8.804347826086955
2021-07-11,31.786542923433874,21.693735498839906,7.424593967517401,5.56844547563805,19.605568445475637,,1.3921113689095126,1.5081206496519721,,1.2761020881670535,1.3921113689095126,1.740139211136891,,,,6.612529002320186
2021-07-07,36.098130841121495,17.75700934579439,9.813084112149534,8.644859813084112,15.771028037383179,1.6355140186915886,1.2850467289719627,1.9859813084112152,,,,,,,,7.009345794392524
2021-06-25,36.11764705882353,15.764705882352942,7.529411764705883,8.0,14.823529411764705,,,1.2941176470588238,2.8235294117647056,,,3.058823529411765,1.7647058823529411,,,8.823529411764707
2021-06-06,31.12659698025552,21.951219512195124,9.523809523809524,6.271777003484321,15.56329849012776,,1.742160278745645,1.6260162601626018,,1.6260162601626018,,1.9744483159117305,,,,8.594657375145182
2021-05-25,35.34183082271147,17.61297798377752,8.458864426419467,7.763615295480881,10.89223638470452,,2.5492468134414836,1.5063731170336037,1.6222479721900347,1.3904982618771726,3.2444959443800694,1.738122827346466,1.5063731170336037,,,6.373117033603708
2021-05-09,31.264637002341917,22.950819672131146,9.601873536299763,8.313817330210773,10.655737704918032,,1.17096018735363,1.17096018735363,,1.4051522248243558,1.5222482435597189,1.873536299765808,,,,10.070257611241216
2021-04-23,35.21634615384615,18.14903846153846,7.9326923076923075,9.254807692307693,10.456730769230768,2.043269230769231,1.4423076923076923,,4.086538461538462,,1.3221153846153846,1.2019230769230769,1.2019230769230769,,,7.6923076923076925
2021-04-20,32.147093712930015,22.182680901542113,9.134045077105576,8.30367734282325,10.676156583629894,,2.6097271648873077,1.1862396204033214,1.542111506524318,1.1862396204033214,1.6607354685646498,1.6607354685646498,,,,7.71055753262159
2021-04-04,31.271878646441074,22.520420070011674,9.218203033838975,8.868144690781797,9.56826137689615,1.166861143523921,1.516919486581097,1.516919486581097,1.7502917152858812,1.166861143523921,1.4002333722287048,1.7502917152858812,1.166861143523921,,,7.117852975495917
2021-03-25,34.93397358943577,19.20768307322929,7.44297719087635,8.763505402160863,11.284513805522208,1.2004801920768307,1.9207683073229291,,2.5210084033613445,1.3205282112845136,,1.5606242496998797,2.76110444177671,,,7.082833133253301
2021-03-20,32.538736591179976,22.40762812872467,9.65435041716329,8.939213349225268,10.36948748510131,,2.1454112038140645,1.430274135876043,1.3110846245530394,,1.430274135876043,1.430274135876043,,,,8.34326579261025
2021-03-07,32.0665083135392,23.15914489311164,8.907363420427554,8.551068883610451,9.857482185273161,,1.66270783847981,1.781472684085511,1.4251781472684086,,1.3064133016627082,1.3064133016627082,,,,9.976247030878861
2021-02-25,35.640138408304495,19.83852364475202,7.8431372549019605,9.22722029988466,10.726643598615917,1.4994232987312572,2.422145328719723,,1.3840830449826989,,1.6147635524798154,1.6147635524798154,,,,8.189158016147635
2021-02-07,32.81990521327015,23.578199052132703,8.530805687203792,8.649289099526067,9.834123222748817,,2.488151658767773,,1.1848341232227488,,1.8957345971563981,1.7772511848341235,,,,9.241706161137442
2021-01-25,33.91494002181025,18.102508178844058,7.960741548527809,8.505997818974919,10.468920392584515,1.4176663031624863,3.271537622682661,1.6357688113413305,2.1810250817884405,,1.7448200654307526,,2.2900763358778624,,,8.505997818974919
2021-01-10,33.13609467455622,23.19526627218935,7.455621301775148,8.757396449704142,9.940828402366865,,3.4319526627218933,,,,1.8934911242603552,1.5384615384615385,,,,10.650887573964498
2020-12-24,32.45521601685985,17.070600632244464,9.905163329820864,8.74604847207587,9.062170706006322,1.1591148577449948,4.531085353003161,1.8967334035827188,1.4752370916754476,,1.2644889357218123,,2.423603793466807,1.2644889357218123,,8.74604847207587
2020-12-06,33.71824480369515,23.672055427251735,9.122401847575059,10.046189376443419,7.390300230946884,,2.540415704387991,,1.9630484988452657,,1.9630484988452657,1.847575057736721,,,,7.736720554272518
2020-11-25,36.670547147846335,20.488940628637952,8.731082654249127,8.614668218859139,7.566938300349242,1.280558789289872,,,1.629802095459837,1.39697322467986,2.4447031431897552,1.8626309662398137,1.9790454016298018,,,7.334109429569266
2020-11-08,33.37155963302753,22.706422018348626,8.371559633027523,9.862385321100918,8.715596330275229,,4.3577981651376145,,1.6055045871559634,,1.6055045871559634,2.4082568807339455,,,,6.995412844036698
2020-10-26,36.07103218645949,20.754716981132077,9.322974472807992,8.102108768035517,7.436182019977804,,5.7713651498335174,,2.330743618201998,,1.553829078801332,1.7758046614872367,1.6648168701442843,,,5.216426193118758
2020-10-08,34.70319634703196,20.77625570776256,9.360730593607306,9.589041095890412,10.273972602739727,,4.337899543378995,,1.1415525114155252,,1.3698630136986303,1.5981735159817352,,,,6.849315068493151
2020-09-25,38.20861678004535,19.387755102040813,8.956916099773242,7.029478458049885,9.297052154195008,,5.10204081632653,,1.2471655328798186,,1.7006802721088434,1.473922902494331,1.1337868480725621,,,6.462585034013604
2020-09-06,36.93693693693694,20.72072072072072,8.783783783783784,8.558558558558559,10.022522522522523,,4.617117117117117,,,,1.463963963963964,1.5765765765765765,,,,7.31981981981982
2020-08-25,36.7369589345172,18.20199778024417,6.770255271920088,7.769145394006658,9.544950055493896,,5.993340732519423,,1.8867924528301887,1.1098779134295227,2.2197558268590454,1.6648168701442838,1.6648168701442838,,,6.437291897891232
2020-08-06,38.569753810082055,21.219226260257912,10.082063305978895,9.730363423212191,12.895662368112543,,4.572098475967175,,,,1.4067995310668227,1.5240328253223914,,,,
2020-07-25,33.81858902575588,20.604703247480398,7.7267637178051505,9.182530795072786,9.742441209406492,,2.1276595744680846,,2.239641657334826,,2.1276595744680846,1.455767077267637,1.3437849944008957,,,9.630459126539751
2020-07-05,37.3,24.9,10.9,7.400000000000001,7.000000000000001,,4.0,,2.3,1.3,,,,,,4.9
