Date,Starmer,Farage,None
2025-07-06,0.4166666666666667,0.40625,0.17708333333333334
2025-06-16,0.34408602150537637,0.27956989247311825,0.3763440860215054
2025-06-08,0.3958333333333333,0.46875,0.13541666666666666
2025-05-19,0.5714285714285714,0.37662337662337664,0.05194805194805195
2025-03-17,0.3870967741935484,0.26881720430107525,0.34408602150537637
2025-02-07,0.5070422535211268,0.36619718309859156,0.1267605633802817
2024-12-17,0.4457831325301205,0.30120481927710846,0.25301204819277107
