Date,UR,CPRF,LDPR,SRZP,NP
2024-05-12,59.14285714285714,13.285714285714286,13.0,4.857142857142857,9.714285714285714
2024-05-05,70.0,10.0,11.428571428571429,2.857142857142857,5.714285714285714
2024-05-05,58.832116788321166,13.284671532846716,12.846715328467154,4.671532846715329,10.364963503649635
2024-04-28,69.44444444444444,9.722222222222223,11.11111111111111,4.166666666666666,5.555555555555555
2024-04-28,59.18958031837916,12.735166425470332,12.44573082489146,4.92040520984081,10.709117221418234
2024-04-21,66.66666666666666,11.594202898550725,11.594202898550725,4.3478260869565215,5.797101449275362
2024-04-21,60.63675832127352,12.590448625180898,10.998552821997105,5.209840810419682,10.5643994211288
2024-04-14,73.97260273972603,8.21917808219178,10.95890410958904,2.73972602739726,4.10958904109589
2024-04-14,57.63195435092725,12.838801711840228,12.125534950071328,5.563480741797433,11.840228245363768
2024-04-07,69.44444444444444,9.722222222222223,11.11111111111111,4.166666666666666,5.555555555555555
2024-04-07,59.684361549497844,12.482065997130558,11.76470588235294,4.878048780487805,11.190817790530847
2024-03-31,75.0,9.722222222222223,8.333333333333332,2.7777777777777777,4.166666666666666
2024-03-31,61.03151862464183,12.750716332378225,11.031518624641834,4.2979942693409745,10.888252148997136
2024-03-27,66.19718309859155,14.084507042253522,9.859154929577464,4.225352112676056,5.633802816901409
2024-03-25,72.22222222222221,9.722222222222223,9.722222222222223,2.7777777777777777,5.555555555555555
2024-03-24,59.00709219858157,13.333333333333334,11.205673758865249,4.680851063829787,11.77304964539007
2024-03-17,61.62464985994397,11.76470588235294,11.624649859943977,4.761904761904762,10.224089635854341
2024-03-10,69.86301369863014,8.21917808219178,12.32876712328767,4.10958904109589,5.47945205479452
2024-03-10,61.308677098150774,12.51778093883357,12.233285917496442,3.9829302987197717,9.95732574679943
2024-03-03,72.6027397260274,9.58904109589041,10.95890410958904,2.73972602739726,4.10958904109589
2024-03-03,60.857142857142854,11.285714285714286,12.714285714285714,4.857142857142857,10.285714285714285
2024-02-28,67.6056338028169,12.676056338028168,9.859154929577464,4.225352112676056,5.633802816901409
2024-02-27,56.71641791044776,14.925373134328357,14.925373134328357,4.477611940298507,8.955223880597014
2024-02-25,66.66666666666666,11.11111111111111,13.88888888888889,2.7777777777777777,5.555555555555555
2024-02-25,62.53602305475505,11.815561959654179,12.68011527377522,4.610951008645534,8.357348703170029
2024-02-18,71.23287671232876,9.58904109589041,9.58904109589041,4.10958904109589,5.47945205479452
2024-02-11,71.05263157894737,10.526315789473683,10.526315789473683,3.9473684210526314,3.9473684210526314
2024-02-11,62.42690058479532,12.865497076023392,12.134502923976608,5.263157894736842,7.309941520467836
2024-02-04,73.13432835820896,10.44776119402985,10.44776119402985,2.9850746268656714,2.9850746268656714
2024-02-04,62.70190895741556,12.481644640234947,12.041116005873713,5.4331864904552125,7.342143906020556
2024-01-31,67.14285714285714,12.857142857142856,10.0,5.714285714285714,4.285714285714286
2024-01-28,66.66666666666666,12.5,11.11111111111111,5.555555555555555,4.166666666666666
2024-01-28,62.7536231884058,12.463768115942027,12.028985507246377,5.797101449275362,6.956521739130435
2024-01-21,70.0,11.428571428571429,10.0,5.714285714285714,2.857142857142857
2024-01-21,63.61031518624641,12.464183381088825,12.177650429799428,5.730659025787966,6.017191977077364
2024-01-19,51.8463810930576,12.703101920236337,17.429837518463813,6.20384047267356,11.816838995568684
2024-01-14,71.42857142857143,10.0,10.0,4.285714285714286,4.285714285714286
2024-01-14,63.888888888888886,11.257309941520468,12.719298245614032,5.409356725146199,6.725146198830408
2023-12-30,62.811127379209374,12.152269399707176,11.71303074670571,7.027818448023426,6.295754026354319
2023-12-24,73.13432835820896,10.44776119402985,10.44776119402985,2.9850746268656714,2.9850746268656714
2023-12-24,61.605839416058394,12.846715328467154,12.554744525547445,6.423357664233577,6.569343065693431
2023-12-17,70.58823529411765,10.294117647058822,11.76470588235294,4.411764705882353,2.941176470588235
2023-12-17,60.69364161849711,14.16184971098266,11.994219653179192,6.358381502890173,6.791907514450866
2023-12-10,69.11764705882352,13.23529411764706,10.294117647058822,4.411764705882353,2.941176470588235
2023-12-10,59.36139332365749,13.642960812772136,13.4978229317852,6.67634252539913,6.821480406386068
2023-12-03,64.38356164383562,10.95890410958904,15.068493150684931,5.47945205479452,4.10958904109589
2023-12-03,57.9330422125182,15.138282387190689,13.391557496360992,6.259097525473072,7.27802037845706
2023-11-29,63.63636363636363,13.636363636363635,12.121212121212121,6.0606060606060606,4.545454545454546
2023-11-26,64.61538461538461,13.846153846153847,13.846153846153847,4.615384615384616,3.076923076923077
2023-11-26,60.05873715124817,13.509544787077827,13.509544787077827,6.461086637298092,6.461086637298092
2023-11-19,63.23529411764706,13.23529411764706,14.705882352941178,4.411764705882353,4.411764705882353
2023-11-19,58.35777126099706,14.516129032258066,12.903225806451612,7.184750733137831,7.038123167155424
2023-11-12,67.16417910447761,11.940298507462686,14.925373134328357,2.9850746268656714,2.9850746268656714
2023-11-12,58.28488372093024,14.680232558139537,13.80813953488372,6.686046511627906,6.540697674418605
2023-11-05,63.888888888888886,13.88888888888889,13.88888888888889,5.555555555555555,2.7777777777777777
2023-11-05,58.11209439528023,14.15929203539823,14.011799410029498,6.637168141592921,7.079646017699115
2023-10-29,62.68656716417911,14.925373134328357,13.432835820895523,4.477611940298507,4.477611940298507
2023-10-29,57.50000000000001,15.0,13.529411764705882,6.470588235294119,7.5
2023-10-22,64.70588235294117,13.23529411764706,13.23529411764706,5.88235294117647,2.941176470588235
2023-10-22,57.81021897810219,14.452554744525548,13.86861313868613,7.2992700729927,6.569343065693431
2023-10-15,66.15384615384615,10.76923076923077,16.923076923076923,3.076923076923077,3.076923076923077
2023-10-15,58.95953757225433,14.30635838150289,13.294797687861271,7.08092485549133,6.358381502890173
2023-10-08,62.68656716417911,11.940298507462686,14.925373134328357,5.970149253731343,4.477611940298507
2023-10-08,57.14285714285714,15.451895043731776,14.285714285714285,6.997084548104955,6.1224489795918355
2023-10-01,63.63636363636363,13.636363636363635,15.151515151515152,4.545454545454546,3.0303030303030303
2023-10-01,56.36896046852124,15.373352855051245,13.90922401171303,7.46705710102489,6.881405563689605
2023-09-27,56.92307692307692,16.923076923076923,15.384615384615385,6.153846153846154,4.615384615384616
2023-09-17,60.29411764705882,11.76470588235294,17.647058823529413,5.88235294117647,4.411764705882353
2023-09-17,56.97674418604651,15.406976744186046,13.08139534883721,7.122093023255814,7.412790697674418
2023-09-17,64.0625,12.5,14.0625,4.6875,4.6875
2023-09-17,56.05839416058394,15.036496350364963,14.5985401459854,7.591240875912408,6.715328467153284
2023-09-10,62.31884057971014,13.043478260869565,14.492753623188406,5.797101449275362,4.3478260869565215
2023-09-10,56.2130177514793,15.532544378698226,13.461538461538462,7.396449704142012,7.396449704142012
2023-09-10,44.674965421853386,15.21438450899032,18.533886583679116,10.096818810511756,11.479944674965422
2023-09-03,65.07936507936508,12.698412698412698,12.698412698412698,4.761904761904762,4.761904761904762
2023-09-03,55.45722713864306,16.371681415929203,14.159292035398227,7.522123893805308,6.489675516224189
2023-08-30,55.932203389830505,15.254237288135593,16.94915254237288,6.779661016949152,5.084745762711865
2023-08-27,65.15151515151516,12.121212121212121,13.636363636363635,4.545454545454546,4.545454545454546
2023-08-27,56.5217391304348,15.592203898050977,13.793103448275865,7.346326836581711,6.746626686656673
2023-08-20,62.903225806451616,12.903225806451612,16.129032258064516,4.838709677419355,3.225806451612903
2023-08-20,55.70570570570571,15.315315315315313,14.564564564564563,7.357357357357358,7.057057057057057
2023-08-13,63.76811594202898,13.043478260869565,14.492753623188406,5.797101449275362,2.898550724637681
2023-08-13,56.77710843373494,15.361445783132528,13.55421686746988,7.53012048192771,6.77710843373494
2023-08-09,57.971014492753625,15.942028985507244,14.492753623188406,7.246376811594203,4.3478260869565215
2023-08-06,60.9375,15.625,14.0625,4.6875,4.6875
2023-08-06,56.71191553544496,14.932126696832581,14.027149321266972,7.390648567119157,6.93815987933635
2023-07-30,63.07692307692307,12.307692307692308,13.846153846153847,6.153846153846154,4.615384615384616
2023-07-30,56.45645645645646,15.615615615615615,14.114114114114114,6.906906906906906,6.906906906906906
2023-07-23,64.0625,14.0625,12.5,4.6875,4.6875
2023-07-23,56.78466076696166,14.749262536873156,14.454277286135694,7.817109144542774,6.194690265486726
2023-07-16,61.42857142857143,14.285714285714285,14.285714285714285,5.714285714285714,4.285714285714286
2023-07-16,57.973174366616995,14.75409836065574,13.710879284649776,7.153502235469449,6.4083457526080485
2023-07-09,64.61538461538461,13.846153846153847,13.846153846153847,4.615384615384616,3.076923076923077
2023-07-09,57.337367624810895,14.069591527987898,14.82602118003026,6.959152798789712,6.80786686838124
2023-07-02,63.07692307692307,12.307692307692308,16.923076923076923,4.615384615384616,3.076923076923077
2023-07-02,58.64661654135338,14.135338345864662,13.533834586466165,7.518796992481203,6.1654135338345855
2023-06-28,61.904761904761905,12.698412698412698,14.285714285714285,6.349206349206349,4.761904761904762
2023-06-25,64.61538461538461,10.76923076923077,15.384615384615385,6.153846153846154,3.076923076923077
2023-06-25,56.23145400593471,15.43026706231454,13.649851632047474,8.308605341246288,6.379821958456973
2023-06-18,64.7887323943662,11.267605633802818,14.084507042253522,5.633802816901409,4.225352112676056
2023-06-18,57.70925110132159,14.684287812041116,12.62848751835536,8.516886930983848,6.461086637298092
2023-06-11,65.07936507936508,12.698412698412698,14.285714285714285,4.761904761904762,3.1746031746031744
2023-06-11,56.84830633284243,15.022091310751106,13.991163475699562,7.805596465390281,6.332842415316644
2023-06-04,64.70588235294117,13.23529411764706,13.23529411764706,4.411764705882353,4.411764705882353
2023-06-04,56.017830609212474,15.007429420505197,14.115898959881127,8.469539375928676,6.389301634472509
2023-05-28,62.121212121212125,12.121212121212121,15.151515151515152,6.0606060606060606,4.545454545454546
2023-05-28,55.81737849779086,15.463917525773194,13.69661266568483,8.541973490427097,6.480117820324007
2023-05-21,61.42857142857143,14.285714285714285,12.857142857142856,7.142857142857142,4.285714285714286
2023-05-21,55.65345080763583,15.271659324522762,13.803230543318652,8.370044052863438,6.901615271659326
2023-05-16,45.96651445966514,18.87366818873668,16.590563165905632,10.350076103500761,8.21917808219178
2023-05-14,65.67164179104478,13.432835820895523,13.432835820895523,4.477611940298507,2.9850746268656714
2023-05-14,56.95652173913043,15.072463768115943,13.478260869565217,8.55072463768116,5.942028985507246
2023-05-07,56.85425685425686,15.584415584415586,13.852813852813853,7.792207792207793,5.916305916305916
2023-04-30,64.70588235294117,11.76470588235294,13.23529411764706,5.88235294117647,4.411764705882353
2023-04-30,57.01754385964913,14.912280701754387,13.596491228070178,8.187134502923978,6.28654970760234
2023-04-26,59.09090909090909,15.151515151515152,13.636363636363635,7.575757575757576,4.545454545454546
2023-04-23,64.7887323943662,12.676056338028168,14.084507042253522,5.633802816901409,2.8169014084507045
2023-04-23,55.212922173274606,15.712187958883995,13.950073421439061,8.370044052863438,6.7547723935389135
2023-04-16,65.625,12.5,14.0625,4.6875,3.125
2023-04-16,57.35294117647059,15.0,13.676470588235295,7.647058823529412,6.323529411764706
2023-04-09,64.61538461538461,12.307692307692308,15.384615384615385,4.615384615384616,3.076923076923077
2023-04-09,57.51445086705201,14.884393063583815,12.861271676300579,7.947976878612717,6.791907514450866
2023-04-02,65.21739130434783,14.492753623188406,11.594202898550725,4.3478260869565215,4.3478260869565215
2023-04-02,58.49056603773584,14.368650217706822,12.046444121915819,8.272859216255442,6.821480406386067
2023-03-29,61.904761904761905,15.873015873015872,11.11111111111111,6.349206349206349,4.761904761904762
2023-03-26,65.27777777777779,12.5,12.5,5.555555555555555,4.166666666666666
2023-03-26,56.97503671071953,15.418502202643172,12.922173274596185,8.223201174743025,6.461086637298092
2023-03-19,65.21739130434783,13.043478260869565,13.043478260869565,5.797101449275362,2.898550724637681
2023-03-19,57.039187227866464,15.52975326560232,13.06240928882438,7.982583454281567,6.386066763425253
2023-03-12,64.70588235294117,14.705882352941178,11.76470588235294,4.411764705882353,4.411764705882353
2023-03-12,57.32946298984035,15.384615384615385,12.19158200290276,8.127721335268506,6.966618287373006
2023-03-05,67.16417910447761,13.432835820895523,10.44776119402985,4.477611940298507,4.477611940298507
2023-03-05,57.48148148148148,15.259259259259261,12.88888888888889,7.851851851851851,6.518518518518519
2023-02-26,65.27777777777779,12.5,12.5,6.944444444444445,2.7777777777777777
2023-02-26,57.30994152046783,15.350877192982454,11.98830409356725,8.187134502923975,7.163742690058479
2023-02-19,64.17910447761194,14.925373134328357,11.940298507462686,4.477611940298507,4.477611940298507
2023-02-19,56.58465991316931,15.629522431259044,12.735166425470332,8.248914616497828,6.801736613603472
2023-02-12,63.49206349206349,15.873015873015872,11.11111111111111,4.761904761904762,4.761904761904762
2023-02-12,57.18518518518518,15.555555555555555,12.592592592592592,7.851851851851851,6.814814814814814
2023-02-05,63.07692307692307,13.846153846153847,12.307692307692308,6.153846153846154,4.615384615384616
2023-02-05,56.101190476190474,16.220238095238095,13.244047619047619,7.738095238095238,6.696428571428571
2023-01-31,58.730158730158735,14.285714285714285,12.698412698412698,7.936507936507936,6.349206349206349
2023-01-29,62.857142857142854,11.428571428571429,14.285714285714285,7.142857142857142,4.285714285714286
2023-01-29,57.3134328358209,15.223880597014924,11.940298507462686,8.955223880597014,6.567164179104479
2023-01-22,67.6923076923077,12.307692307692308,12.307692307692308,4.615384615384616,3.076923076923077
2023-01-22,56.41399416909621,16.034985422740526,13.26530612244898,7.580174927113703,6.705539358600583
2023-01-15,66.66666666666666,11.11111111111111,14.285714285714285,4.761904761904762,3.1746031746031744
2023-01-15,56.89149560117301,15.542521994134898,13.48973607038123,8.357771260997067,5.718475073313782
2022-12-30,56.5537555228277,15.316642120765833,13.696612665684835,8.394698085419735,6.0382916053019144
2022-12-25,64.70588235294117,14.705882352941178,11.76470588235294,5.88235294117647,2.941176470588235
2022-12-25,55.111111111111114,16.0,13.629629629629628,8.444444444444445,6.814814814814814
2022-12-18,60.29411764705882,13.23529411764706,16.176470588235293,5.88235294117647,4.411764705882353
2022-12-18,54.93372606774669,16.200294550810014,14.138438880706925,7.952871870397645,6.774668630338734
2022-12-11,63.07692307692307,13.846153846153847,12.307692307692308,7.6923076923076925,3.076923076923077
2022-12-11,56.56716417910448,15.37313432835821,12.388059701492539,8.805970149253731,6.865671641791045
2022-12-04,62.68656716417911,13.432835820895523,14.925373134328357,4.477611940298507,4.477611940298507
2022-12-04,55.441176470588225,15.735294117647056,12.499999999999996,9.117647058823527,7.205882352941176
2022-11-30,57.14285714285714,17.46031746031746,12.698412698412698,6.349206349206349,6.349206349206349
2022-11-27,66.15384615384615,13.846153846153847,10.76923076923077,4.615384615384616,4.615384615384616
2022-11-27,56.1764705882353,15.294117647058824,12.5,8.823529411764707,7.2058823529411775
2022-11-20,64.17910447761194,13.432835820895523,11.940298507462686,5.970149253731343,4.477611940298507
2022-11-20,56.47743813682678,15.574963609898107,12.954876273653564,8.151382823871906,6.841339155749636
2022-11-13,63.63636363636363,13.636363636363635,13.636363636363635,6.0606060606060606,3.0303030303030303
2022-11-13,56.61764705882353,15.294117647058824,13.088235294117649,8.235294117647058,6.764705882352941
2022-11-09,56.92307692307692,16.923076923076923,12.307692307692308,7.6923076923076925,6.153846153846154
2022-11-06,65.67164179104478,13.432835820895523,11.940298507462686,5.970149253731343,2.9850746268656714
2022-11-06,58.63570391872278,14.949201741654573,11.756168359941944,7.837445573294629,6.821480406386067
2022-10-30,63.07692307692307,13.846153846153847,12.307692307692308,6.153846153846154,4.615384615384616
2022-10-30,58.06916426512969,14.265129682997122,12.824207492795392,8.789625360230549,6.051873198847263
2022-10-23,65.15151515151516,13.636363636363635,12.121212121212121,6.0606060606060606,3.0303030303030303
2022-10-23,57.42574257425742,15.700141442715697,12.164073550212164,8.345120226308344,6.364922206506364
2022-10-16,69.11764705882352,11.76470588235294,11.76470588235294,4.411764705882353,2.941176470588235
2022-10-16,58.6552217453505,14.449213161659516,11.731044349070102,8.297567954220316,6.866952789699571
2022-10-09,62.31884057971014,14.492753623188406,11.594202898550725,7.246376811594203,4.3478260869565215
2022-10-09,58.73925501432665,14.469914040114611,13.03724928366762,7.593123209169055,6.160458452722064
2022-10-02,67.64705882352942,11.76470588235294,11.76470588235294,4.411764705882353,4.411764705882353
2022-10-02,59.51359084406296,14.306151645207441,12.303290414878399,8.011444921316166,5.865522174535051
2022-09-28,57.14285714285714,17.46031746031746,14.285714285714285,6.349206349206349,4.761904761904762
2022-09-25,64.0625,14.0625,10.9375,6.25,4.6875
2022-09-25,58.59598853868195,15.759312320916907,11.60458452722063,8.30945558739255,5.730659025787966
2022-09-18,64.61538461538461,13.846153846153847,12.307692307692308,4.615384615384616,4.615384615384616
2022-09-18,59.0778097982709,15.70605187319885,11.239193083573488,7.925072046109512,6.051873198847263
2022-09-11,61.42857142857143,14.285714285714285,14.285714285714285,5.714285714285714,4.285714285714286
2022-09-11,59.5029239766082,15.058479532163746,10.964912280701755,8.479532163742691,5.9941520467836265
2022-09-04,61.53846153846154,15.384615384615385,13.846153846153847,4.615384615384616,4.615384615384616
2022-09-04,57.602339181286546,15.058479532163743,12.134502923976608,9.064327485380117,6.140350877192982
2022-08-28,64.0625,15.625,10.9375,6.25,3.125
2022-08-28,58.2608695652174,14.782608695652172,11.739130434782608,8.260869565217392,6.956521739130435
2022-08-21,62.5,15.625,12.5,6.25,3.125
2022-08-21,57.9100145137881,15.529753265602322,12.481857764876633,7.837445573294631,6.2409288824383164
2022-08-14,62.857142857142854,14.285714285714285,14.285714285714285,5.714285714285714,2.857142857142857
2022-08-14,58.055152394775035,16.400580551523948,11.320754716981131,7.837445573294629,6.386066763425253
2022-08-07,62.68656716417911,14.925373134328357,11.940298507462686,5.970149253731343,4.477611940298507
2022-08-07,59.07111756168359,15.674891146589259,10.88534107402032,8.272859216255442,6.095791001451378
2022-07-31,64.61538461538461,12.307692307692308,12.307692307692308,6.153846153846154,4.615384615384616
2022-07-31,58.660844250363894,15.429403202328965,11.499272197962155,8.005822416302767,6.404657933042213
2022-07-27,60.60606060606061,15.151515151515152,12.121212121212121,7.575757575757576,4.545454545454546
2022-07-24,63.07692307692307,13.846153846153847,12.307692307692308,4.615384615384616,6.153846153846154
2022-07-24,59.74025974025974,14.862914862914863,10.822510822510822,8.369408369408369,6.204906204906205
2022-07-17,65.21739130434783,14.492753623188406,11.594202898550725,5.797101449275362,2.898550724637681
2022-07-17,58.30903790087463,15.74344023323615,11.078717201166178,8.45481049562682,6.41399416909621
2022-07-10,62.857142857142854,15.714285714285714,11.428571428571429,5.714285714285714,4.285714285714286
2022-07-10,57.692307692307686,16.096866096866098,11.680911680911679,8.11965811965812,6.41025641025641
2022-07-03,64.61538461538461,13.846153846153847,12.307692307692308,4.615384615384616,4.615384615384616
2022-07-03,58.92597968069666,15.674891146589259,11.320754716981131,7.692307692307692,6.386066763425253
2022-06-29,57.57575757575758,16.666666666666664,13.636363636363635,6.0606060606060606,6.0606060606060606
2022-06-26,62.68656716417911,16.417910447761194,11.940298507462686,5.970149253731343,2.9850746268656714
2022-06-26,58.156028368794324,15.74468085106383,11.205673758865249,7.943262411347517,6.950354609929079
2022-06-19,64.70588235294117,13.23529411764706,11.76470588235294,5.88235294117647,4.411764705882353
2022-06-19,59.598853868194844,14.61318051575931,10.888252148997136,8.166189111747851,6.73352435530086
2022-06-12,64.70588235294117,14.705882352941178,13.23529411764706,4.411764705882353,2.941176470588235
2022-06-12,57.122905027932966,14.94413407821229,11.871508379888269,9.078212290502794,6.983240223463688
2022-06-05,63.76811594202898,14.492753623188406,11.594202898550725,5.797101449275362,4.3478260869565215
2022-06-05,59.23295454545454,14.77272727272727,11.221590909090908,8.096590909090908,6.676136363636363
2022-05-31,59.375,17.1875,10.9375,6.25,6.25
2022-05-29,61.19402985074627,14.925373134328357,14.925373134328357,4.477611940298507,4.477611940298507
2022-05-29,57.97720797720798,15.527065527065526,11.396011396011396,8.404558404558404,6.695156695156696
2022-05-26,57.23370429252782,16.375198728139907,11.287758346581876,8.585055643879173,6.518282988871224
2022-05-22,63.013698630136986,13.698630136986301,13.698630136986301,6.8493150684931505,2.73972602739726
2022-05-22,58.028169014084504,15.774647887323942,11.830985915492958,8.028169014084508,6.338028169014084
2022-05-15,62.121212121212125,13.636363636363635,13.636363636363635,6.0606060606060606,4.545454545454546
2022-05-15,57.774607703281035,15.263908701854495,12.410841654778887,7.988587731811697,6.562054208273895
2022-05-08,56.91868758915833,16.119828815977176,12.410841654778885,7.560627674750356,6.990014265335236
2022-05-01,61.76470588235294,13.23529411764706,16.176470588235293,4.411764705882353,4.411764705882353
2022-05-01,57.54189944134078,15.642458100558656,11.871508379888267,8.240223463687151,6.703910614525138
2022-04-27,59.70149253731343,14.925373134328357,11.940298507462686,5.970149253731343,7.462686567164178
2022-04-24,63.38028169014085,14.084507042253522,12.676056338028168,5.633802816901409,4.225352112676056
2022-04-24,57.50708215297451,16.14730878186969,12.606232294617564,7.3654390934844205,6.373937677053824
2022-04-17,65.21739130434783,13.043478260869565,13.043478260869565,5.797101449275362,2.898550724637681
2022-04-17,56.98166431593793,14.527503526093088,13.258110014104371,8.180535966149506,7.0521861777150905
2022-04-10,61.76470588235294,11.76470588235294,16.176470588235293,7.352941176470589,2.941176470588235
2022-04-10,58.37912087912088,15.247252747252748,12.08791208791209,7.6923076923076925,6.593406593406594
2022-04-03,64.70588235294117,13.23529411764706,11.76470588235294,5.88235294117647,4.411764705882353
2022-04-03,59.52045133991536,15.7968970380818,10.860366713681238,7.616361071932297,6.205923836389279
2022-03-30,58.06451612903226,16.129032258064516,13.978494623655912,6.451612903225806,5.376344086021505
2022-03-27,63.38028169014085,14.084507042253522,11.267605633802818,7.042253521126761,4.225352112676056
2022-03-27,57.66526019690578,15.752461322081576,11.954992967651197,8.157524613220817,6.469760900140647
2022-03-20,62.31884057971014,15.942028985507244,11.594202898550725,5.797101449275362,4.3478260869565215
2022-03-20,58.79043600562587,15.61181434599156,11.11111111111111,7.59493670886076,6.891701828410689
2022-03-13,63.07692307692307,15.384615384615385,12.307692307692308,4.615384615384616,4.615384615384616
2022-03-13,56.73758865248227,16.737588652482273,10.212765957446809,8.936170212765958,7.375886524822696
2022-03-06,64.70588235294117,14.705882352941178,11.76470588235294,4.411764705882353,4.411764705882353
2022-03-06,57.26744186046512,17.00581395348837,10.755813953488373,7.558139534883722,7.412790697674418
2022-02-27,59.42028985507246,17.391304347826086,10.144927536231885,7.246376811594203,5.797101449275362
2022-02-27,53.01914580265096,19.14580265095729,10.603829160530191,8.541973490427097,8.689248895434462
2022-02-21,50.81967213114754,21.311475409836063,13.114754098360656,8.19672131147541,6.557377049180328
2022-02-20,50.79365079365079,22.22222222222222,12.698412698412698,6.349206349206349,7.936507936507936
2022-02-20,45.2914798206278,23.916292974588938,10.762331838565022,9.715994020926756,10.313901345291479
2022-02-13,50.0,22.58064516129032,12.903225806451612,6.451612903225806,8.064516129032258
2022-02-13,45.19940915805022,23.190546528803544,11.37370753323486,9.748892171344165,10.487444608567207
2022-02-06,50.76923076923077,21.53846153846154,12.307692307692308,7.6923076923076925,7.6923076923076925
2022-02-06,45.40059347181008,22.70029673590504,12.166172106824924,9.198813056379821,10.534124629080118
2022-01-30,50.0,22.058823529411764,11.76470588235294,8.823529411764707,7.352941176470589
