Date,Truss,Starmer
2022-10-16,0.1780821917808219,0.821917808219178
2022-09-29,0.2542372881355932,0.7457627118644068
2022-10-07,0.24561403508771928,0.7543859649122807
2022-09-29,0.2542372881355932,0.7457627118644068
2022-09-07,0.43859649122807015,0.5614035087719298
